"","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"UCK1",1.89574724745083,0,0,0,0,0,2.88106463645002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24693125231081,0,4.84832650507957,0,3.78107944458085,0,0,0,0,0,4.19908316882165,0,0,0,0,0,0,0,0,0,0,0,0,0.609732160368651,0.409203643355442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1657150382645,0,0,0,0,0,2.2456042924744,0,0,0,0,0,0,0,0,0.908459757500258,0,0,0,0,0,0,0
"DNMT1",1.17042459703783,0,2.59640495360712,0.538914951363834,1.86531064571614,0.473414479860678,0,51.3632654617058,1.08415107642569,8.53427230346569,0,2.86761813993646,0,0.708664166604999,0.728463346839296,0.976898581732191,0,1.31767839013346,0.12265504545501,0.201851544737717,0.870552641194678,3.13183203155005,4.60224417517332,28.5699495425334,4.99696552167745,0.665184853289806,0.250757763883649,1.66003128575473,1.58281371936445,4.99296117216902,0.549872353027876,0,15.2021808445728,11.8102429019369,0.112387024112836,0,0.775042490662549,0.884375937086585,0.820334961796673,0.113823235571994,3.56318406830017,0.686779739633596,1.38868680345637,0,13.7094774323528,0.220957037251996,0.334618221125139,0,2.44574774112625,36.5725568591894,1.02759151659657,0,0,0.387865009108329,6.69219624278799,2.36172788543917,0,1.22829340970648,0.202153337431178,0.979122059693321,7.52617609552983,0,0.890626104698427,4.84194491975639,0.0855975141821753,11.1058175134514,0.68282531839133,0,8.28942771225752,18.6222481241765,0,0,0.19657179018085,0,0,0,0,0,1.12318200733384,22.8953477797174,0.249279280130736,0,0,0.176252553417448,9.88126433901416,0,0,0
"GGT7",3.00660655833064,0,0,0,0,0,0,0,41.3407613857841,0,0,0,0.453791551663938,0,0,1.61323305911135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973628532220745,0,0.375931360641689,0,0,0,2.51751497476439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC6A6",7.56277748534781,0,0,0.47969568059972,5.31308449297852,0,0,0.821548171143795,1.0527468280062,8.28706283854383,0,14.4141556002427,1.7937246383072,1.68211150377092,0,0.144925165172167,3.37484780680866,0,0,0,0.723231593312351,5.45147714064626,23.3377584992389,0.406075988152588,0.624262230119398,0,0,0,0.469628155890905,0,2.08831580140967,0,1.91938613326659,0.341868656342155,0,0,0.204407727930709,0,0,0,0,0,0,0,0,4.98248214217234,0.595696649044439,0,0,0,0,0,0,0,0.220622844123897,0,0,0,0,0,0.108929330689348,0.147052216559823,0,0,0,0.17342881340111,0,0,0,0,0,0,0,0,0,4.15379626903527,0,0,0,0,0,1.37042550265602,0,0,0.254940596561832,0,0.769827379923244,0
"ACLY",77.896788564604,29.9479168351237,35.5199630110985,52.114119124659,140.275436567315,31.1126870931631,0,66.5497796734885,106.782693921486,8.57896923750006,75.968804990695,162.169918445293,123.062319157794,295.407411747343,129.39776673516,22.9291223563555,65.6309354852136,84.1232960190554,87.7482235826423,82.0574312885319,132.406100733101,0,0.196401554097609,11.885642575218,131.606671385237,5.62060162981048,340.424356673961,8.18226461520796,19.1326438694903,132.176651277533,140.626423513429,77.949268767375,76.2218880417786,44.3523632230685,56.7670585639854,31.1902805169817,116.747648163459,40.1311503596105,17.3289274419786,547.781641047519,34.9970757884527,19.1286433876785,31.0732757892815,67.2698145509116,48.9820448295208,16.3882610520149,37.698908500769,105.629602465603,55.1087863647447,0,0,0,0,0,62.8299352063937,43.396062763348,0.466150962598137,8.76422781630091,18.5996570021689,72.6209407747466,0,6.28172568105981,0,3.63670250595619,11.4116236676116,0,1.28214621793396,0,0,9.96270323153471,1.16428323516807,45.2891510900875,0.369104323674834,31.0080725217725,28.7980275556231,0,0,147.957746137727,25.6093740306852,0,9.1274346653505,0,0,33.7569755327366,11.6971651977419,0,0,5.48567609688234
"PDHA1",44.7992120510436,61.0278622604306,62.2698001738013,104.279983116172,0,40.2548768181377,0,12.6776969238405,48.9941610056829,81.7585001941655,5.00161971543479,40.8232648193758,68.8999600966181,45.3225408037322,111.813108607366,50.319191457728,47.015643511449,48.1634646087118,3.74391354415356,17.6037189606114,1.13882933538523,78.7527383118052,60.4331472396426,42.3351615741154,23.5098017297603,80.7327833972921,9.84100044292812,52.0279224530973,100.078355809466,18.024452652758,60.4233470601287,22.0085055055257,41.9601817078546,32.8150919705466,13.7219728777483,21.0288009464736,32.2941462775977,1.92818755390612,31.746944763464,11.1674958167919,65.7354966638279,89.3432216760647,4.79390056025137,58.9977084882856,48.9872172435662,17.5838131532607,26.6289969811213,33.539215866348,15.9972478558242,54.6125186163771,0,0.136721702884363,52.5411490428027,0,50.257422316811,6.43653638041457,50.0671345200065,2.1424192729107,1.98337935024287,0,192.107408789113,12.1566002218596,4.43843353616777,1.05567977818681,71.2913556845585,54.0031385878617,12.9733988094703,0,55.9830777491159,1.81460215704312,70.4675431502487,105.84578113578,191.575987915733,1.42391466502521,0,16.5335205601314,5.37912862665915,0,0,17.1655741482444,10.3264760149239,100.2836490705,61.1152768106491,9.99127984536176,0,0,0.707117203860055,167.839894814693
"MCCC2",2.11127303660417,0,1.4050592711046,1.31236597536297,16.3526597052288,0,0,1.57333146278907,0.160007592501071,0,0,7.12015119976267,0,0,0.236527243806356,0,2.88531589714521,0,10.1554474791418,0,0,0,1.35847120679778,0.41660812142171,10.4607375672386,27.8975631846806,1.01774239932227,0.168437877809634,3.21205734067247,0.930186140553187,17.4969127572286,0,0,5.84559141831321,0,20.5878128516429,21.3903506886005,0,0,2.40224749811439,13.5718238897349,17.0961186142267,16.9086542011832,55.6865634209154,1.54561697749015,11.6582850430756,0,32.4476652327508,1.70168177035414,0,35.8676101551988,0.509024371113227,0,0,0.150896665180531,0,11.6879976109314,20.0738780075593,0,0,0,2.81616936307373,5.37049354520267,0,0,0,0,0,0,13.1739845944728,34.3515893093098,0,16.1159548324306,5.90719955983645,0.741035470418055,0,0,39.2057324722421,1.04197082663405,0,0,0,0,0,0,0,0,0
"HSD17B7",30.5820254312339,1.70483091556688,27.9001706379135,1.60014878260188,9.30466160994522,12.3698474034596,0,44.7247318248516,0.234113921714709,0,16.3474374743806,86.1471625099242,21.8667227763727,45.7306050233672,66.7921047773077,60.6227869753136,64.1687538979844,15.0974803988031,15.4415683170941,27.8093085525071,39.2897041197183,12.3987336651569,0,8.94017053063194,1.24943269820696,0,29.1864039028145,0.49289726222276,11.0442899818141,19.0539292942219,2.87352304912085,3.59666156291199,1.92078238894064,0.171058674190601,13.6149630695141,11.8794557345896,6.34124914846536,11.9040489455952,16.3194739981187,26.7667868939529,30.2745696427606,11.1475698152069,22.8155674489303,13.1269115567037,9.49812365110022,4.98610664421563,6.75613986425942,25.8715133738905,0,33.9348144050659,3.05112951520974,1.34059541695805,0,0.230330118163506,64.6895174505096,0.601067437104115,29.7796880164067,28.9819265111739,1.68065696584999,43.2593410183457,51.0160113359147,0.294318379118521,121.795865616433,2.30027606372132,46.1548272324903,0,3.70733369486572,0,0,31.38433412441,0,16.2049427119394,49.4945269643139,6.8701367011468,106.689270127219,0.197943711633511,7.03251937524139,20.2957125916022,0,1.7196767929376,0,74.7425217496715,0,50.8676664920453,0,94.0194255296714,54.4407089033272,104.440475647769
"ALDH3B2",0,0,0,0,0,0,32.557188161291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942523172831528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2814560982069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DMGDH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271641680458232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205045663123756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346597060410857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388411947673316,0,0
"CNDP2",0,0.197803361911935,2.35117362499322,0,0,0,0,0.343402697735696,0.0814893495232496,5.13177407677551,0,0,1.81761747769782,0.68358259104825,10.7209047630277,29.8851151878795,0,0,1.4197673492473,2.83716588861086,13.4598548014665,0,0,0.0707239873018962,1.73958826718619,0.0916631614734828,0.103664038445486,0,0,7.17361310217976,7.27420603681442,0,7.7554993446234,0.178624064575128,5.20364822246142,4.57797922172782,0,0,4.4934595305673,13.0812563957792,0,0.0946389591696307,5.07110570077162,3.78137208734868,0.31486336401673,0.274032976483865,12.4498990746442,0,0,0,18.6916190854794,13.7914671287822,0,0.160344599477768,9.60616219719913,16.4583979885691,0,0.135408082843627,9.44350238701755,0,18.8198403516586,0,0.315589369693226,23.619765813657,0,31.1716920880901,18.7112711247114,0,2.25672266850679,0,11.791315806132,0.036390616488444,0,0,0.90575449598296,0,0.203987381157829,0,2.12263739632338,0,0,0,0,0.0728633530248702,0,0,0.0893843573301606,0.12077469698445
"SLC2A11",0,0,0,0,0,0,0,0,0.868828628257783,0,0.229801384409945,0,2.27099956507633,0,0,6.8624103464437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419963409176107,0,0,0,0,0,0,0,0,0,0,0,0,2.73555632381831,0.902314378814001,0,0,1.31477334551501,0.273063890997701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5340897830332,0,0,0,0,0,0,0,0,0,0
"HSD17B4",0.154773678810224,0,1.9129017363623,0.962072202082393,2.21997121679447,14.7899606881028,8.84417888253068,15.9825703960206,53.7228164771437,12.2088409875517,0,16.8635054928689,0,0.84340592589753,0,0,1.69213909594209,15.4976539312468,8.32063455725977,2.40230559136274,18.7529582655679,0,0,12.419926107332,0.156501653729969,2.90275215855086,0,21.9792296849949,14.7168888907922,0,0,13.5153374001783,2.69464930161285,1.5427077514903,3.47764858382247,29.3348352570585,0,23.155585828381,0,42.6714750253825,2.1203347790711,0,1.65272456890519,1.1339675335851,0.226612874308724,6.17976378540067,6.7700937432161,9.62162997454,0.277216155788196,0,0,0,2.68541945255505,0,53.5399187469897,0,0,0.389822613420312,0,0.932229833240751,0,0,0,35.0075970764362,0.101872585217907,0,0.464373835427841,0,0.721868550506041,0,21.3083034009899,0.523819735336029,4.79591225374049,0,0,0,33.1798325344732,51.4090106793209,0,0,0,23.8204183025142,0,0,0,0,0.514652346323772,0
"GSTM3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18029725078083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508808945675359,0,0,0,0,0,0,0,0,0,0,0
"SLC38A2",362.577597756618,1294.96498001971,253.349510394861,358.037967912609,0,563.890928270998,202.463871675769,203.164706451683,280.783514276099,173.701803488215,651.374843545333,131.903484741494,886.220257724415,285.835680631073,354.531481091969,291.896097663791,198.308347239888,236.229536548828,516.136890106994,213.84718885595,299.033118044929,140.648890919955,187.946559414975,150.148503368228,238.43346965804,214.671736438179,367.607691357797,290.496863060464,133.427995911833,720.083833197054,1043.69497277764,478.544483005248,271.882470344321,176.735479898032,87.2149863273983,407.073531237025,770.246091855344,213.23747886266,643.446104163131,173.95679917194,193.789868045896,361.928623045023,274.564751927788,326.580073254302,211.613552826098,335.067256881673,509.413210631559,452.171389506696,53.9163168454488,261.579541751607,246.625543899093,1580.20258219063,502.740035913257,189.343219026823,191.563019316019,122.776172398043,149.738146162826,394.153116342284,0,220.246640719203,99.2798947329148,157.742168755823,316.783529529754,100.043368243339,602.276556561553,218.126372972983,20.5529031958396,0,86.6985414184186,120.405669559299,345.472833538452,28.9309480007123,342.860206777786,221.496467389389,237.861026902468,152.704488862329,324.344508917714,334.555786089144,563.538526508734,165.428635638822,181.4255506987,186.754413629594,290.664679489035,111.800769566201,363.834483385396,717.434520131548,542.185311404024,0
"LDHA",1449.33998257284,1069.51519698825,1071.32171926973,1381.64854363946,1630.11449747684,1641.81864508959,1142.56509770256,890.819260813159,1530.00738924695,1346.10767899208,1686.81894705574,819.559125512532,1457.7827797543,1902.08360878751,869.193362589435,1486.500873104,1343.64425261339,1317.94155136466,875.703617263282,988.350454252189,1387.26547449422,2394.41150020759,1344.38970115321,1302.37933342806,1059.57284884651,987.565853368324,1732.94515361892,2417.15531575097,978.440769243017,1456.44681346365,884.920752267367,2687.66819310814,1220.97820462319,1081.34302913273,1817.88606719783,1411.5728433502,1561.38992388026,1290.89910804336,1384.46326499238,1210.17450588894,1419.67554868612,1107.74033041278,1161.19627575785,2031.46715570015,1312.28337093285,1500.15894835846,1042.75863864368,1586.32161139258,539.393357445025,282.298165416638,830.211980783421,660.288217201575,335.007901580653,551.879568045269,304.676452924185,421.782216353036,383.387998529004,211.841911712667,333.875670832397,809.63827005465,356.745417348848,443.680454066095,601.106443484454,345.426455768864,1542.13523607302,665.373773850005,1384.87718819078,420.445419877819,989.486010287988,516.947938778653,202.102063192474,102.199946466391,1036.45341066414,1919.29457698748,567.242390475733,474.674885496022,1064.42257898631,92.4753136775744,1515.11635587393,706.054153125873,617.56304349861,360.20089574267,344.556696288219,759.718608901817,91.9987011613204,0.985853320326379,1060.39015017676,425.825209507731
"PSAT1",21.5428974225856,25.349447054725,26.5702616093344,43.43043672033,0,0,0,234.919671951674,0,36.6653947659928,36.4142769601335,0,134.717603998865,0.528799068865217,266.785650892673,0,0,83.6332557223661,0,33.4376124740745,295.047796643935,176.20572548844,344.195967632317,0,161.315009436598,134.015899006953,1.12267964122679,0,139.958205255557,155.746660233848,56.6227788464373,0,44.8922310295663,125.097366214109,25.1586674636503,120.749905211324,0,0,284.179890075729,39.2394680100869,0,118.380361829914,8.28980860856709,0,14.4923490234903,275.50817899103,56.9291424028295,97.5266189706805,108.45689330093,7.24893957437648,0.766779897667579,0,0,0,33.7071977576074,17.3712518416208,0,0,0,0,0,0,97.9777103238205,0,171.305037601042,0,0,0,0,0,0,66.0133766416607,0,0,0.408721026371348,0,0,0,25.1432608405902,0,0,0,0,0,0,0,3.8721238232093,0
"NT5E",0,80.3077867549521,9.08437615652625,0,1.61240530204591,7.41724460052619,0,31.7137530152135,1.49093330952134,2.79438098672863,65.5739999398504,0,0,0,0.944543606305459,2.37500790204712,29.9576372738404,0,107.880483540228,1.52673330308347,0,0,0.452074523594628,7.57896533502482,0,3.11456580251306,22.75971063538,6.27794315722331,23.0885487680422,0,9.98169344588419,5.18089590086647,0,8.55934888151601,0,93.7945757635731,10.6076923694445,44.5940339421291,1.5511804820296,0,0,0,0,0,32.918606987604,14.5636668158122,20.2474658363054,0,0,0,61.2534162506062,0.135515246207686,0,12.9919804220142,3.21380270090209,9.8430262499697,0.268245044327651,31.8527127504558,0,23.4867471065496,0,0,31.0698303029754,0,0,0,0.632405863568259,0,126.925793175382,8.76812519777729,0,0.0951149402504048,0.212399873881713,0.403242796631575,48.7287793090725,0,0.533166223683644,0,0,0,46.8671442863403,93.9921028883207,0.698953669781211,0,29.7096624260682,0,46.0242875651015,0
"GLUL",0,1.8163219246599,0,6.42950835907454,0,0,7.71686400409643,0,12.7206390351001,6.73176032569046,6.55946577886713,25.0644288278148,0.447059037500633,0,0,0.132441575878108,0,1.59727226518263,1.72939268474365,0,0.472095531064164,0,0,0,15.9737037784936,0,14.8223047495273,16.4291083466216,0,0,0,0,0,7.65430749462796,1.95029811905994,0,103.580832454115,0,0,0,0.148637967283285,8.44189574849882,0,0,0,0,0.362922951078594,0,0.126315665317352,0,7.24433815630756,4.69287557164543,0,0,0.100809397442352,0,21.5403859333435,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07881821426808,0,0,0,0,0,70.3752851400512,0,0,0.0981502863993949,17.9792956789954,0.104364962530657,0,101.793460149488,0,43.3810389316338,0,0
"SUCLA2",1.61790976668397,24.4060308634079,135.359634326785,5.69891952505219,27.847472317148,0.588972345023521,34.226784435949,1.37791386428669,0.245233887008245,0.643481280814879,0,96.1150157843269,18.461028722556,61.4212811276385,42.4137745816417,95.709138607896,1.1792394292354,54.5795938271679,0.305188931998294,62.7805985601561,51.1199478501845,0,3.38332481596492,35.7565533809707,30.101902537548,108.961119931278,42.4274238608807,12.3914146369723,34.9527643776188,31.7713971786813,22.1646185009473,81.6290829357539,37.4234956157065,38.5244815996541,0.279640154485481,48.8859927740414,58.0678379093421,0,0,61.1741635212755,24.5516547310616,37.0248185093807,15.8368613150077,47.4152236166573,0.473774591931702,12.0952230155581,27.4755811802595,0,10.4322558316656,16.8254159631884,105.895868021341,3.12060254538706,75.2322612871069,129.320912958135,48.1041857661821,21.6168501730242,171.722342133885,4.07496816238581,119.209982259022,15.1046924358359,20.5535287264133,17.572982662594,39.8888290041311,80.4182237735602,0,33.0873278508918,150.240004025442,0,85.0179753304015,73.5158155833411,0,0.10951384916309,0.244553880697435,135.804072176987,55.42410764311,39.1883299011372,68.7544727201654,0,0,0,4.65190467645548,37.1111945502715,0,0,9.62078595691758,0,118.625960566587,0
"SLC2A8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251697776508487,0,0,1.82596444859739,0,0,0,0,0,0,0,0,0,3.62992663685952,0.179594188483207,0,12.4722188007758,0,0,0,0.283862631278831,0,0,0,0,0,0,0,0,0,0.237520662943808,0,0,0,0,0,0,0,1.63372196082616,0,0,0,0,13.4853930087684,0,0,0,0,0,0,0,0,0,4.41205583235857,0,0,0,0,1.77570262066716,0,0,0,0,3.76417157091439,0,0,0,0,0
"ALDH1B1",5.24920695839316,0,1.91943120711911,0,0,0.367477673907702,0,1.71944433714634,1.53008845190406,6.42379918242327,0,0.52374731609616,0,0,0,0,5.15034222350214,4.57260320099191,2.28499935076504,3.76038871426436,0.27029900707268,1.94481309547158,0,1.06236171353771,4.49122542959276,1.37689399320168,1.16787150000201,0,0.921468494149809,0,0,0,5.0214304735285,0,0.69790382770798,0,1.33691076572114,0,0,0,3.82963013772541,2.13239122961988,1.43725049410022,0,0,0,1.0389604101876,1.74316861068055,0,0.295715107462212,0,0,6.72568621661533,0,1.15437144557759,0,10.0205465719075,0,0,0,0,0,0,0.751690846813527,0,0.226859180002022,0,0,1.56938722641712,1.29207725698808,0.240652362831688,2.45984419486261,0,0,0,0,1.53207131027446,2.76345479159295,0,4.77666801106456,0,0,0,3.00986848590342,0,0,1.00699765354777,0
"KYAT3",7.18180743873826,0,89.287678051894,10.8743502176542,140.649761390493,143.2899988881,0,78.220363782704,56.9410540280133,32.2257806629083,100.99501779883,0.716575360920808,29.7672302055495,40.1391973175055,40.2291198149569,0,0,43.4634210317499,6.77357967415641,24.4380422242603,0,0,9.77527839115305,33.7936754312301,51.3925369862648,75.3530017094761,78.8271058414192,3.52594676393176,138.259567734176,0,0,79.3303548079814,13.0533239260913,5.50651669666812,0,27.314947283176,101.333313967086,11.8967611241908,3.48482276052047,179.871907470394,14.554402867548,0,1.47480224703584,9.7141579555306,4.85321049896386,0,2.84294891079086,9.53980393182504,0,35.603791169041,0,32.232941863917,0,29.2461317947733,0,12.5409184549881,0,13.9142668302801,0,0,132.175114387619,27.3703329424148,0,0,98.5416697570025,0,5.80135023327101,0,5.58269012068501,0,150.468776913888,37.394277897232,126.092023308045,63.0173538473152,210.191079917466,0,0,0,0,0,0,3.27016250330233,145.640000183232,11.6053058134425,0,0,22.5031515250388,0
"DBT",3.83208290805596,0,0.857231596349402,0,0.484984068444713,11.2831218906191,0,0,0,0,0,3.80102559845775,0.119078628880407,0.102363298476254,0.126267839434447,0,0,0,0,0,40.8930376965721,0.814281869797335,4.89514757296913,0,24.6167976784834,0,0.21732487437001,3.6866779034625,0,3.40505898889929,0.190623713005789,0,9.25075172523082,0,0,0.309594642695666,31.719547429644,4.85427429043333,0,0,2.49424582239717,0,0,0.825770748379986,0.16502261067284,9.0003779027927,6.38009750253216,0,14.736700965705,0,0.0742154479384528,0,0.547556622482046,3.44555761298401,0,0,8.71382267193811,11.7807787436165,5.34362291878374,0,35.7954713774614,38.4437140921482,0.165403116523283,0,0,1.32978456790533,0.422704264288967,0,0.350449735422172,0.450820992855589,3.89604316328148,1.10621292581593,0,0.970308553727822,0,0.794436745513808,6.41469298051302,1.33702672773818,0,0,0,0,0.0467185258355927,7.48490937366972,0,86.6622895758905,14.8036881157519,0
"HADHB",75.0078088486712,66.2552528186554,27.7321932209887,6.16730241070107,21.3464755670973,4.06328993403785,16.2847466553736,7.60492553789258,22.3324989490642,3.35417123392983,8.59177979749519,85.323699739399,83.6498989333116,57.3099581512954,22.6752258085685,58.4131713752788,9.49143090838157,55.5277207332455,104.712675660847,38.1145707735235,18.1318215947668,30.3449156993392,99.5899050501227,27.8007401449783,99.3211418016248,4.05990705472084,9.46985523541348,103.535142862302,4.75482048908844,39.9036814304693,30.708366708965,44.7635904253233,34.7945241947277,38.4039512991483,137.360681285931,17.9873040702244,173.645654365141,2.36150415723915,93.1744307957594,11.723261379637,44.2271577081474,105.316710297476,0.794601397585198,185.801428204112,0.435806207578297,3.79292372123928,75.8210489065525,64.7627867106392,4.26498351082737,76.295188648399,66.2462000748449,54.1092430769649,10.9485554975792,5.99224252272665,11.7004851106221,4.05411560147701,21.8758220834503,132.505920634419,58.5297202861429,58.2659981578622,85.2887136394887,0,0.291207387237176,30.1989163276797,144.192932526038,23.4120793941339,25.8984976969136,610.038798467583,231.143237506854,175.251562903439,43.6396070945229,71.6242834519312,151.394908142478,118.941597617048,30.505867858008,3.05166305337046,27.1047756107434,38.9761193452577,0,141.05186831381,0,0,103.637845307606,87.9421174987048,0,0,15.3410288948972,0
"AOX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18516795204258,0,0,0,0,0,0,0,2.33891649019984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327757551367647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.710992725491,0,0,0,0,0,0,0,0,0
"IDH1",112.795555776307,6.61886389022836,45.6654679773787,113.501356206599,24.9646602205163,47.3973030729736,6.23349854322286,56.3053372804784,20.4508750932316,47.9381059866039,66.8573078784117,262.161547115072,71.5594961451059,40.9279950364488,28.7194475677012,292.655204807749,15.9803678319469,83.4723491727689,113.76475003155,146.802981392472,0.72255316019005,3.24925085586361,34.9427943537562,77.2088421257142,114.054864807006,112.720253589819,189.395889011129,43.7025828012659,40.0275686163466,123.644416415629,37.4240258217673,40.0584752466587,104.70017582975,2.98854468274534,104.007775162331,0.741230300018875,76.1215071574742,78.6019945168025,41.9162320825768,84.0805803804525,96.6848890004013,27.5511029519269,17.0488930804342,177.14431995275,23.7057898975019,71.523245363187,126.367603714005,66.8677411328989,267.760741955968,53.5560041211033,91.508464762739,26.9345809127949,88.2087423773341,164.584408213631,299.324774706492,207.048146357435,196.52054684815,8.49563103967005,72.1479737508666,172.081832305701,291.956033089737,36.5081968563522,85.0096108440555,56.2629692078009,288.621908389951,15.0091782625994,194.918310789479,0,95.2316535269261,69.5103900734355,0.160825715893661,161.009970469268,222.092479607079,136.289061256108,77.6647867691609,4.14989976755737,43.5144274129266,1.2311939373686,97.2186811390426,0,13.7071394717768,249.183473477646,5.03339915026196,219.067027738428,37.8868403181139,0,118.666528898042,0
"HADH",40.0322246898683,0,5.55032906176441,0,0,0,0,0,0,0.5528392367852,0,12.9813901063179,2.20285718860105,6.05963921533012,0,0,0,10.9358045716547,0,3.88347836121245,9.77013677774165,0,39.2410305087022,2.74284059428107,0,0,0,0,0,0.524923373588771,41.9639540989243,3.64139908808079,0,18.4732169521974,0,0,0,0,0,5.47469271193084,24.169360598247,0,0,0,1.83166995263677,0,15.0215650795372,3.96050190727781,0,5.49710669485402,0,0,0,0,73.019661877687,64.6408842812386,0,26.257200745193,11.0196398000291,0,91.2346434068946,0,118.721105288431,0,0,0,7.50689565840895,0,101.783623148586,22.350716118529,0,0,93.9171755270473,0,17.2709049873421,36.6074702940733,0,0,0,54.2632613171835,0,0,66.029043552382,137.61695523176,0,0,0,0
"SLC38A4",13.5231494843489,0,0,0.318408375365508,0,0,0,0,11.4134631711512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55387830138887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3500031541635,0,0,0,0,0,0,0,0,0,0,0,0,5.99924776012908,0,0,0,0,10.37386798539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDSL",0,0,0,9.5292614865706,0,0,0,0,0,0,7.83616498778768,0,0,0,0.644045753216403,0,0,0,0,14.2768067310518,0,0,0,0,0.581301945781307,0,0,0,0,0,0,0,0,0,0,0,0,3.90945247278889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC7A1",0.165619104301476,0.203117891483152,6.29828960838358,0.171581216314356,2.61308390457343,10.852343786385,0,15.339368138378,0.251036352873495,4.28159327007102,0,0,20.2976736998554,4.96378158714822,3.33979420232656,0.933082927715342,0,9.37764112007896,1.71825495034453,10.2825675104039,2.43908659398268,14.6244449814399,3.19696383066216,5.3378773109842,20.0961795920652,5.92993444615037,0.958043313184175,4.36033373702677,0.251970280728259,15.9488467671604,37.6750346957938,4.6601050472138,7.00271511824496,3.20990757055009,0,9.09866938738718,0,10.3242344293532,12.6672537168282,0,5.23595210804458,0.291545082746174,2.21066951486261,0,1.21246136793754,15.4767592993539,0,5.00492443667186,0,5.33686573295687,0,0,0,0,1.42045316333748,0,0,0,1.54469118055836,0.124694223826778,0,0,26.6546376830741,0.154159166776955,2.94329923570878,4.00115063117191,0,0,2.18861372565997,0.132491671405271,0.394830059664054,0,0,0,0,0,0.314202092038216,0,4.08687725423158,0,73.4931188532502,0,0,0,3.55637492099294,0,7.0216223541387,0
"SLC27A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479121384904579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
